RegionID,RegionName,StateName,SizeRank,zhvi_latest_date,zhvi_latest_value,zhvi_pct_change_5y,zhvi_slope_per_year_10y,temp_latest_date,market_temp_latest,market_temp_pct_change_5y,market_temp_slope_per_year_10y
394523,"Decatur, AL",AL,276,2026-01-31,222754.2849975772,28.549681406468142,11967.44883602021,2026-01-31,31.0,-54.41176470588236,-0.9027817700575994
394524,"Decatur, IL",IL,378,2026-01-31,116127.88893793656,35.12502151322412,4133.150863444741,2026-01-31,48.0,29.729729729729737,6.995044896227001
394525,"Decatur, IN",IN,757,2026-01-31,234027.26746349572,51.442551030293956,12509.630386523693,2026-01-31,17.0,-78.2051282051282,0.6435132059035918
394526,"Defiance, OH",OH,716,2026-01-31,175008.26704525258,33.7192738851724,8211.08498682731,2026-01-31,57.0,-31.32530120481928,7.545438581597069
394527,"Del Rio, TX",TX,622,2026-01-31,204582.99091137655,20.917743456745708,10209.815973474584,2026-01-31,39.0,-29.09090909090909,-0.898202650035102
394528,"Deltona, FL",FL,90,2026-01-31,323401.87496888224,31.745791332841566,21811.215242197442,2026-01-31,41.0,-32.786885245901644,-1.19383845658004
394529,"Deming, NM",NM,861,2026-01-31,156680.12568623348,12.337698348076632,5389.879524071525,2026-01-31,47.0,-16.07142857142857,0.28148053572541687
394530,"Denver, CO",CO,19,2026-01-31,558784.9717066473,19.97858329050588,28708.44030960465,2026-01-31,59.0,-41.0,-1.7579829123477422
394531,"Des Moines, IA",IA,84,2026-01-31,284524.75318632385,28.512685164378816,12600.812040237714,2026-01-31,48.0,-26.15384615384615,-0.07006620527802022
394532,"Detroit, MI",MI,14,2026-01-31,254400.3507305477,33.11255802989657,13411.128471274786,2026-01-31,44.0,-49.42528735632183,-0.012678001437268438
394533,"Dickinson, ND",ND,785,2026-01-31,306400.16651473026,25.262178467639362,4247.308009858919,2026-01-31,36.0,-19.999999999999996,1.6210406860064595
394535,"Dixon, IL",IL,775,2026-01-31,172602.11711797278,33.254527155007786,8595.31696887525,2026-01-31,65.0,27.450980392156854,10.20249740493981
394536,"Dodge City, KS",KS,772,2026-01-31,200265.63905826223,53.47146775605815,11834.26689108806,2026-01-31,7.0,-94.26229508196722,-1.6730600932277846
394537,"Dothan, AL",AL,293,2026-01-31,187001.99196676587,31.09873798138041,7887.1956294925585,2026-01-31,16.0,-75.38461538461539,2.7742129246140004
394538,"Douglas, GA",GA,596,2026-01-31,162971.85121047543,26.097107666815454,9322.574950660246,2026-01-31,48.0,-45.45454545454546,-0.5718540843209112
394539,"Dover, DE",DE,244,2026-01-31,361866.4412474856,39.95256518142587,19659.194774680975,2026-01-31,56.0,-41.05263157894738,0.3460850430529038
394540,"Dublin, GA",GA,511,2026-01-31,161246.08849919194,20.434970515631456,8440.496930951314,2026-01-31,47.0,-21.666666666666668,0.4698447071957041
394541,"DuBois, PA",PA,450,2026-01-31,131219.44981427907,-3.8993268842476114,2835.5875527101434,2026-01-31,32.0,-46.666666666666664,6.375382931346008
394542,"Dubuque, IA",IA,396,2026-01-31,263734.3303230692,36.96998559217404,11611.877175665599,2026-01-31,35.0,-47.76119402985075,3.387533698142181
394543,"Duluth, MN",MN,171,2026-01-31,244890.99876345228,37.731449062165744,12412.226016683735,2026-01-31,44.0,-54.16666666666667,1.9546445309964073
394544,"Dumas, TX",TX,897,2026-01-31,182976.40448814267,19.226325207464058,5648.040180566557,2026-01-31,36.0,-50.68493150684932,-0.047328864433725484
394545,"Duncan, OK",OK,673,2026-01-31,134245.84239745734,44.43838442243697,6657.304227458604,2025-11-30,-3.0,-110.71428571428572,6.76798889064214
394547,"Durango, CO",CO,567,2026-01-31,657613.8960829856,47.361661507318395,36381.18016923882,2026-01-31,43.0,-48.19277108433735,0.23874631927525097
394548,"Durant, OK",OK,641,2026-01-31,220490.56006152017,33.82163071723588,13800.6598984344,2026-01-31,8.0,-92.7927927927928,-6.792819433958713
394549,"Durham, NC",NC,95,2026-01-31,402211.96668944205,38.7063449584957,25257.31955940255,2026-01-31,47.0,-55.660377358490564,-1.0351246060587251
394550,"Dyersburg, TN",TN,740,2026-01-31,162171.13134637047,20.88047661246959,7230.097142060363,2026-01-31,58.0,-47.74774774774775,1.6945831472264774
394551,"Eagle Pass, TX",TX,552,2026-01-31,223380.09011751405,33.19154417309376,7045.016073070681,2026-01-31,47.0,-41.9753086419753,-0.9562797281795545
394553,"East Stroudsburg, PA",PA,263,2026-01-31,300834.27007263707,47.32783959185558,21286.379720269517,2026-01-31,34.0,-75.0,-2.418777400009492
394554,"Easton, MD",MD,729,2026-01-31,479185.84315041726,30.104669933043017,21820.170568869806,2026-01-31,33.0,-41.07142857142857,2.677900250383302
394555,"Eau Claire, WI",WI,258,2026-01-31,306255.1629332365,36.72816905893097,17002.86464998408,2026-01-31,51.0,-31.081081081081084,-2.6083112293452837
394556,"Edwards, CO",CO,566,2026-01-31,1282351.5753140764,63.80333221617445,87435.8340092717,2026-01-31,30.0,-57.74647887323944,0.4593430206687228
394557,"Effingham, IL",IL,771,2026-01-31,206099.23808962884,27.263724629549223,8653.169084334693,2026-01-31,44.0,-2.2222222222222254,1.403932402844493
394558,"El Campo, TX",TX,685,2026-01-31,226146.4168009253,9.202854973208652,9034.014272008828,2026-01-31,41.0,-24.07407407407407,-0.018927506735232632
394559,"El Centro, CA",CA,245,2026-01-31,368707.0667031442,41.37541261920803,18610.483100426125,2026-01-31,56.0,-33.333333333333336,0.8782699627929651
394560,"El Dorado, AR",AR,706,2026-01-31,119904.81735911316,-0.7168983802279594,3454.000969996457,2026-01-31,43.0,-32.8125,0.8898582844383375
394561,"El Paso, TX",TX,69,2026-01-31,225659.50417934943,43.296912060302375,12130.564518426521,2026-01-31,51.0,-29.166666666666664,-0.34569494987898614
394562,"Elizabeth City, NC",NC,582,2026-01-31,258371.13701137845,42.197842797789,13602.626639226835,2026-01-31,42.0,-45.45454545454546,1.9398470642772658
394563,"Elizabethtown, KY",KY,281,2026-01-31,243314.8769867928,36.4326073238471,13859.197118366614,2026-01-31,27.0,-70.0,-2.3552176453894376
394564,"Elk City, OK",OK,884,2026-01-31,147990.77902763893,27.24580743492584,2412.0739751121514,2026-01-31,42.0,2.4390243902439046,0.6673276394914145
394565,"Elkhart, IN",IN,223,2026-01-31,251055.0476428424,41.40623782021808,13825.130170388422,2026-01-31,47.0,-41.9753086419753,-0.8177487780675395
394566,"Elko, NV",NV,573,2026-01-31,355689.1614541512,27.37525522198354,14354.075974510051,2026-01-31,69.0,-36.69724770642202,2.245244603868075
394567,"Ellensburg, WA",WA,663,2026-01-31,477788.4995576397,26.30409482987277,30362.627091796927,2026-01-31,35.0,-63.1578947368421,-3.779807568238342
394568,"Elmira, NY",NY,432,2026-01-31,147702.86808162704,28.788422306135942,6644.63211906724,2026-01-31,49.0,-20.967741935483875,6.8386617736104425
394569,"Emporia, KS",KS,767,2026-01-31,181087.0289200898,33.97640683581238,9734.388709028713,2026-01-31,-29.0,-137.17948717948718,4.414470524921477
394570,"Enid, OK",OK,523,2026-01-31,136520.54671652595,23.867942432551615,3781.6113037150617,2026-01-31,24.0,-61.904761904761905,7.250336380854297
394571,"Enterprise, AL",AL,585,2026-01-31,168720.1339511034,26.846027561771013,7405.369522464667,2026-01-31,37.0,-38.33333333333333,1.2247187045494514
394572,"Erie, PA",PA,184,2026-01-31,208539.9723328438,44.98240824863318,9823.313604547284,2026-01-31,49.0,-18.333333333333336,5.1162965960766185
394573,"Escanaba, MI",MI,742,2026-01-31,189804.43434254508,48.8364796609009,8936.66520049665,2026-01-31,32.0,-43.85964912280702,3.0009554234776625
394574,"Espa-¦ola, NM",NM,693,2026-01-31,323163.61702653207,23.029833069157736,14989.622566680782,2026-01-31,47.0,-12.962962962962965,1.355509396090598
394576,"Eugene, OR",OR,146,2026-01-31,442959.5496405514,26.324381855474122,25828.696441161777,2026-01-31,59.0,-37.89473684210526,-2.6739536893371105
394577,"Eureka, CA",CA,315,2026-01-31,418243.2893110279,-0.0014753343657525342,12959.945816021484,2026-01-31,58.0,-32.55813953488372,-0.4150221634177304
394578,"Evanston, WY",WY,906,2026-01-31,316201.7191221584,47.3157511507196,17129.993627043088,2026-01-31,39.0,-50.0,0.716480904577561
394579,"Evansville, IN",IN,165,2026-01-31,214193.58500586267,39.01336301262304,10829.344824942866,2026-01-31,25.0,-67.10526315789474,1.4211616337910709
394580,"Fairbanks, AK",AK,407,2026-01-31,290279.80328708584,6.333052765519542,7722.626429524679,2026-01-31,75.0,-39.02439024390244,3.36664696300065
394582,"Fairmont, WV",WV,556,2026-01-31,158119.4285315787,19.13051782269828,6497.570811646483,2026-01-31,44.0,18.918918918918926,3.211643245324652
394584,"Fallon, NV",NV,863,2026-01-31,379393.4448171016,34.72788933676061,23907.32770661263,2026-01-31,62.0,-55.714285714285715,-3.573302429143637
394585,"Fargo, ND",ND,194,2026-01-31,313130.1538682237,25.282344869733397,10049.291833150079,2026-01-31,52.0,-25.71428571428571,1.79440156438903
394586,"Faribault, MN",MN,498,2026-01-31,335130.39841542253,30.429975429251588,16605.479076757903,2026-01-31,68.0,-27.6595744680851,1.9111019900396844
394587,"Farmington, MO",MO,495,2026-01-31,182208.6693745288,35.04119289054535,9721.22452085566,2026-01-31,52.0,-36.58536585365854,1.9127599795315124
394588,"Farmington, NM",NM,342,2026-01-31,260435.19263959996,34.31799345953357,9727.043298354174,2026-01-31,50.0,2.0408163265306145,5.839118038483884
394589,"Fayetteville, NC",NC,109,2026-01-31,251117.1102326428,47.06755280609571,14838.778343722171,2026-01-31,53.0,-34.5679012345679,0.029586598342389192
394590,"Fayetteville, AR",AR,108,2026-01-31,358484.1780116048,52.97098750585387,22752.482341153678,2026-01-31,44.0,-48.837209302325576,-0.565500618613939
394591,"Fergus Falls, MN",MN,539,2026-01-31,310139.67840394407,35.82604849954465,16215.932000978466,2026-01-31,42.0,-42.465753424657535,-0.40257118648340356
394592,"Fernley, NV",NV,550,2026-01-31,404661.8947206343,26.16956400517605,24581.508369613577,2026-01-31,67.0,-21.176470588235297,-0.9715988329834738
394593,"Findlay, OH",OH,470,2026-01-31,226431.46789718687,31.89369065504881,10887.391266971279,2026-01-31,37.0,-21.276595744680847,0.08684197494983599
394594,"Fitzgerald, GA",GA,923,2026-01-31,119882.18194250214,34.14499483809632,7765.934132546556,2026-01-31,48.0,-38.46153846153846,0.39585356209029265
394595,"Flagstaff, AZ",AZ,302,2026-01-31,611594.3830418541,48.09878492037147,39915.06666618662,2026-01-31,43.0,-56.56565656565656,-1.457957876362433
394596,"Flint, MI",MI,135,2026-01-31,183222.16233719603,37.49272431849582,11159.146997520242,2026-01-31,47.0,-41.9753086419753,-0.15447230188257471
394597,"Florence, SC",SC,228,2026-01-31,184232.78964010288,32.067441587927156,8624.395792621388,2026-01-31,17.0,-83.80952380952381,5.768682521453029
394598,"Florence, AL",AL,292,2026-01-31,204985.53834002253,33.79663980923346,10491.800595846315,2026-01-31,40.0,-31.034482758620683,1.0151349088978685
394599,"Fond du Lac, WI",WI,381,2026-01-31,273017.4140030138,48.25861834923857,14857.594468805772,2026-01-31,48.0,-28.358208955223883,3.1362325338145234
394600,"Forest City, NC",NC,515,2026-01-31,208666.59998626084,30.663337405531443,13181.934679382968,2026-01-31,12.0,-90.76923076923077,-2.481692772511949
394601,"Forrest City, AR",AR,876,2026-01-31,73021.76219177213,-9.163178722853981,1097.2519355454058,2026-01-31,48.0,-46.06741573033708,-2.176568345121506
394602,"Fort Collins, CO",CO,152,2026-01-31,539946.6612270696,23.48557420163333,26154.692772174618,2026-01-31,49.0,-46.7391304347826,-1.870128635532464
394603,,,,,,,,2026-01-31,39.0,,0.04924757634522623
394604,"Fort Leonard Wood, MO",MO,580,2026-01-31,218327.84599595927,48.74382225588343,10692.007592347853,2026-01-31,42.0,-44.73684210526315,2.29961352608098
394605,"Fort Madison, IA",IA,548,2026-01-31,117835.09198836796,11.670427080563073,3234.1788028523156,2026-01-31,41.0,-8.888888888888891,2.8273214841533627
394606,"Fort Morgan, CO",CO,827,2026-01-31,321547.6571043537,21.682200738252288,19698.820254452472,2026-01-31,53.0,-23.188405797101453,-0.6843409732754919
394608,"Fort Polk South, LA",LA,611,2026-01-31,156426.27306776898,-3.05751635943734,2143.5724251890197,2026-01-31,37.0,-43.07692307692308,-0.41202233034697333
394609,"Fort Smith, AR",AR,196,2026-01-31,194680.25093519912,34.35350661191554,9506.508835493434,2026-01-31,31.0,-49.18032786885246,0.5594852974525699
394612,"Fort Wayne, IN",IN,132,2026-01-31,245239.3116230601,45.18367625919715,14886.479159792909,2026-01-31,43.0,-42.666666666666664,-0.9742840161841859
394613,"Frankfort, IN",IN,790,2026-01-31,213251.01619928703,49.98966007162262,13194.426838015042,2026-01-31,51.0,-27.142857142857146,-0.6365692794636674
394614,"Frankfort, KY",KY,471,2026-01-31,244002.45157749744,44.421893263659264,13288.93052370814,2026-01-31,2.0,-96.61016949152543,5.26505609803474
394615,"Fredericksburg, TX",TX,847,2026-01-31,494867.6285572929,24.799092088195927,28612.186842563504,2026-01-31,35.0,-31.372549019607842,-0.9666588460527942
394616,"Freeport, IL",IL,657,2026-01-31,148434.02837693316,59.95045788267357,8201.896288800755,2026-01-31,31.0,-34.04255319148937,7.94881186014465
394617,"Fremont, NE",NE,735,2026-01-31,232841.25134336387,42.78211290262459,13070.742959524103,2026-01-31,23.0,-55.769230769230774,-0.27514551634794027
394618,"Fremont, OH",OH,541,2026-01-31,178787.74378819022,39.64577350644669,8831.039110773898,2026-01-31,51.0,-37.80487804878049,7.1640462854269105
394619,"Fresno, CA",CA,57,2026-01-31,400897.338436448,32.42173800216164,22668.36940284287,2026-01-31,59.0,-31.3953488372093,-0.006805498938258045
394620,"Gadsden, AL",AL,383,2026-01-31,173386.6725986409,32.29229651288949,8977.906505212746,2026-01-31,52.0,-23.529411764705888,1.019089324169038
394621,"Gaffney, SC",SC,558,2026-01-31,175251.89022450175,4.769158966893561,7542.067919176421,2026-01-31,2.0,-98.57142857142858,-1.845339995162193
394622,"Gainesville, FL",FL,155,2026-01-31,294019.13744437054,31.001793934696554,17724.015100032986,2026-01-31,39.0,-38.095238095238095,-1.9892090516418206
394623,"Gainesville, GA",GA,226,2026-01-31,381820.16240487806,43.492317628966994,25249.899357273684,2026-01-31,42.0,-46.83544303797469,-1.0655081143708414
394624,"Gainesville, TX",TX,687,2026-01-31,308615.6183877339,30.106611653734294,18716.892053014653,2026-01-31,17.0,-77.33333333333333,-4.302173584723507
394625,"Galesburg, IL",IL,600,2026-01-31,110038.9194849099,18.147738637556078,2507.2245247521923,2026-01-31,22.0,-38.888888888888886,10.294923520128744
394626,"Gallup, NM",NM,480,2026-01-31,216052.596675302,13.413291043730835,8136.0458380052305,2026-01-31,65.0,-10.95890410958904,2.3417168114429012
394627,"Garden City, KS",KS,679,2026-01-31,225039.8597692573,27.395209793749874,10932.817599381513,2026-01-31,42.0,-25.0,-0.9715139859816685
394628,"Gardnerville Ranchos, NV",NV,610,2026-01-31,675544.7733470987,23.74919698355331,38702.37912561159,2026-01-31,46.0,-58.55855855855856,-2.4115996001212467
394629,"Georgetown, SC",SC,520,2026-01-31,376074.48438570165,41.773434948023926,22686.48634499949,2026-01-31,30.0,-38.775510204081634,0.13974226395202102
394630,"Gettysburg, PA",PA,382,2026-01-31,322342.8396665277,34.2248731221549,14593.423044465031,2026-01-31,54.0,-23.943661971830988,2.9683443073574423
394631,"Gillette, WY",WY,531,2026-01-31,321326.88269058376,24.03172356337333,10612.24820548654,2026-01-31,40.0,-37.5,0.6861006936813232
394632,"Glasgow, KY",KY,575,2026-01-31,200691.04715054607,34.59078251570402,11749.522429691453,2026-01-31,18.0,-66.66666666666667,-0.49266742864920915
394633,"Glens Falls, NY",NY,331,2026-01-31,292040.80854968313,37.06866568653173,14393.276853544214,2026-01-31,48.0,-28.358208955223883,4.220269032059459
394634,"Gloversville, NY",NY,579,2026-01-31,204960.17062547305,35.64816717610366,10717.005167521123,2026-01-31,57.0,-39.36170212765957,4.827176804177885
394635,"Goldsboro, NC",NC,350,2026-01-31,176535.6863306791,23.795761716653985,8471.710006090223,2026-01-31,48.0,-38.46153846153846,0.3385482997401443
394637,"Grand Forks, ND",MN,377,2026-01-31,259676.86364522204,24.450078953010145,6762.214325333908,2026-01-31,58.0,1.7543859649122862,3.8650867661379227
394638,"Grand Island, NE",NE,462,2026-01-31,247377.09387914368,38.0022288059896,12570.206214706513,2026-01-31,17.0,-65.99999999999999,-0.12824827357269167
394639,"Grand Junction, CO",CO,280,2026-01-31,418326.3765679879,39.91502946243535,24973.604569453,2026-01-31,44.0,-46.34146341463414,-1.7514556773801404
394640,"Grand Rapids, MI",MI,53,2026-01-31,338549.9070578562,41.92629776156704,19323.597488340576,2026-01-31,61.0,-42.45283018867924,0.4779051189371123
394641,"Grants Pass, OR",OR,422,2026-01-31,380126.2775993314,16.283666605791105,19349.630923074965,2026-01-31,45.0,-60.17699115044248,-2.2904263269207594
394642,"Grants, NM",NM,845,2026-01-31,145652.7024212421,29.620871956827855,7552.398752148762,2026-01-31,59.0,-16.901408450704224,0.8101499214909729
394643,"Great Bend, KS",KS,857,2026-01-31,114903.16526177785,47.64174474209386,4196.85155334815,2026-01-31,30.0,-23.076923076923073,1.6383427561895105
394644,"Great Falls, MT",MT,433,2026-01-31,330536.022301226,57.50430341534103,18627.021362134707,2026-01-31,51.0,-47.95918367346938,-0.11596229132928955
394645,"Greeley, CO",CO,161,2026-01-31,489065.1219837032,20.15875735459176,25553.10626790839,2026-01-31,58.0,-34.09090909090909,-1.6800225698054032
394646,"Green Bay, WI",WI,157,2026-01-31,326489.4390405097,50.791115420613785,18494.613200747375,2026-01-31,38.0,-51.89873417721519,-0.4770103250207179
394647,"Greeneville, TN",TN,486,2026-01-31,240931.0093205235,50.906082979628884,15308.32863800828,2026-01-31,21.0,-72.0,-2.2780693869657633
394648,"Greensboro, NC",NC,76,2026-01-31,255817.5859820297,36.171925930066216,15314.998039824517,2026-01-31,46.0,-43.90243902439024,-0.33740767392494225
394649,"Greensburg, IN",IN,850,2026-01-31,246092.9089859797,41.657636024939904,13179.463488607355,2026-01-31,27.0,-44.89795918367348,0.5342619080909304
394650,"Greenville, MS",MS,648,2026-01-31,48179.05219407409,-52.81895714153959,-7759.978932161647,2026-01-31,36.0,-47.05882352941176,0.7825805507008433
394651,"Greenville, NC",NC,259,2026-01-31,238947.65987686408,47.51254320600855,14447.107298134157,2026-01-31,43.0,-45.56962025316456,0.14666536254454457
394652,"Greenville, OH",OH,593,2026-01-31,203217.90175808105,46.453620173649604,9977.775274508613,2026-01-31,34.0,-35.84905660377359,0.6973258237879293
394653,"Greenville, SC",SC,61,2026-01-31,303240.9530455965,38.26365624047643,17670.66813289548,2026-01-31,45.0,-27.419354838709676,-0.024134377024865546
394654,"Greenwood, MS",MS,713,2026-01-31,101247.90651477376,-11.742704026117778,3595.1266843832577,2026-01-31,39.0,-30.35714285714286,1.5469088977242738
394655,"Greenwood, SC",SC,488,2026-01-31,165462.57916546072,26.19675482536856,9496.021431684398,2026-01-31,50.0,-18.032786885245898,0.2722092180798428
394656,"Grenada, MS",MS,894,2026-01-31,126018.78108562923,14.313513218116602,4802.853609744714,2026-01-31,48.0,-14.28571428571429,0.3981576463466712
394658,"Gulfport, MS",MS,133,2026-01-31,213955.39950354843,27.953105569169058,10594.752835238858,2026-01-31,20.0,-69.6969696969697,-0.3209563852619194
394659,"Guymon, OK",OK,898,2026-01-31,160160.02497670302,28.72148714125904,6875.873764238899,2026-01-31,38.0,,-1.4448739657729914
394660,"Hagerstown, MD",MD,170,2026-01-31,313331.7056632678,38.575359647666716,16695.066680552238,2026-01-31,55.0,-31.25,0.9943448822407633
394661,"Hammond, LA",LA,325,2026-01-31,217032.71111036476,4.710772552188258,4553.0989138170435,2026-01-31,37.0,-52.56410256410257,-0.43566306666045335
394662,"Hanford, CA",CA,290,2026-01-31,356303.0570542193,35.674071013486255,19888.633134771946,2026-01-31,47.0,-56.88073394495412,-0.4667049406880901
394663,"Hannibal, MO",MO,709,2026-01-31,201923.79910629583,47.190598688980636,9926.811874644516,2026-01-31,47.0,-43.37349397590361,0.5528000162435702
394666,"Harrisburg, PA",PA,99,2026-01-31,297744.2467313638,38.46155731373382,14375.987110190597,2026-01-31,57.0,-34.48275862068966,2.0532132378494174
394667,"Harrison, AR",AR,658,2026-01-31,217702.2222448738,42.57831614509229,12613.725792464276,2026-01-31,35.0,-30.000000000000004,-0.6585745203582165
394668,"Harrisonburg, VA",VA,317,2026-01-31,339040.4411964828,33.35045787819162,16104.314862082056,2026-01-31,53.0,-22.058823529411764,1.9353415175050745
394669,"Hartford, CT",CT,49,2026-01-31,376562.064010147,51.22267499726887,18325.493386456783,2026-01-31,87.0,-3.3333333333333326,6.3711754711122754
394670,"Hastings, NE",NE,807,2026-01-31,202955.32565042368,29.682649374342862,9855.299839374913,2026-01-31,29.0,-70.40816326530613,-0.7751464627960605
394671,"Hattiesburg, MS",MS,255,2026-01-31,207961.66220926712,24.845168265880545,7926.496434313108,2026-01-31,33.0,-54.794520547945204,-0.838257281517773
394673,"Hays, KS",KS,826,2026-01-31,232159.82767952516,33.65405127023071,8483.037691230673,2026-01-31,52.0,-30.666666666666664,0.6240702154376371
394674,"Heber, UT",UT,467,2026-01-31,1114766.5640798428,46.24635112275539,78749.22209023268,2026-01-31,38.0,-54.761904761904766,-1.517568665581711
394675,"Helena, MT",MT,441,2026-01-31,455117.5996246967,48.39278885936387,28755.534135032383,2026-01-31,27.0,-75.45454545454545,-3.010320581386022
394676,"Helena, AR",AR,927,2026-01-31,47225.52069214217,-26.023453746670246,-1229.2342696436635,2026-01-31,37.0,-39.34426229508197,-0.13286367263437387
394677,"Henderson, NC",NC,676,2026-01-31,176388.84373080442,28.217714596763656,11456.071981254576,2026-01-31,47.0,-50.0,-1.9079300051806292
394678,"Hereford, TX",TX,918,2026-01-31,171624.8583425392,24.664989447795072,11127.307340176287,2026-01-31,32.0,-36.0,-2.8206347057846286
394679,"Hickory, NC",NC,150,2026-01-31,258538.71795141685,41.42374905463131,16937.54106583103,2026-01-31,36.0,-56.09756097560976,-2.627500116138975
394680,"Hilo, HI",HI,229,2026-01-31,554279.2545814938,33.775446226300176,30267.295716313394,2026-01-31,41.0,-39.70588235294118,-0.09185067299154938
394681,"Hilton Head Island, SC",SC,216,2026-01-31,510746.131394942,52.94883965550334,31113.764614610016,2026-01-31,41.0,-37.878787878787875,-0.33441297014396637
394682,"Hinesville, GA",GA,449,2026-01-31,253287.68004829355,55.86650839802072,15155.384925195587,2026-01-31,48.0,-34.24657534246576,0.2905715946273579
394683,"Hobbs, NM",NM,481,2026-01-31,190883.42331646197,-25.42834905808614,-3334.3022734136903,2026-01-31,64.0,25.49019607843137,1.2549789978598767
394685,"Homosassa Springs, FL",FL,289,2026-01-31,267049.51843136386,39.25981767862776,19562.577062937464,2026-01-31,32.0,-45.76271186440678,-1.6732595477981493
394687,"Hood River, OR",OR,875,2026-01-31,666383.1794606192,26.266542993112463,38074.69164418996,2026-01-31,43.0,-44.15584415584416,-0.6193027008758664
394689,"Hot Springs, AR",AR,392,2026-01-31,236303.5820919328,41.49249414325873,14551.662618672011,2026-01-31,17.0,-81.72043010752688,-1.3398195398096464
394690,"Houghton, MI",MI,702,2026-01-31,177529.13925552767,34.144418492855586,6804.164103648684,2026-01-31,46.0,-24.590163934426236,1.712900248703966
394691,"Houma, LA",LA,221,2026-01-31,175025.8703571715,-14.749090357801464,-844.6159106653489,2026-01-31,41.0,-14.583333333333337,0.07424833964345602
394692,"Houston, TX",TX,5,2026-01-31,302328.79129329,25.723413002771302,14772.991238943854,2026-01-31,47.0,-30.88235294117647,-0.2572455303137129
394693,"Hudson, NY",NY,528,2026-01-31,452332.1566959753,47.90579096546968,27824.13990668188,2026-01-31,45.0,-42.307692307692314,2.985817607009465
394695,"Huntingdon, PA",PA,662,2026-01-31,183963.1060957377,18.699960968436358,7802.17227331664,2026-01-31,63.0,-8.695652173913048,4.0002984890918905
394696,"Huntington, IN",IN,748,2026-01-31,198287.47921665743,44.263625996100146,10938.55489092533,2026-01-31,27.0,-66.66666666666667,3.055490534823791
394697,"Huntington, WV",OH,151,2026-01-31,156074.30755695436,22.721071132190772,5809.501623406023,2026-01-31,37.0,-24.489795918367353,3.9828673881585384
394698,"Huntsville, AL",AL,114,2026-01-31,306940.30200753536,31.734026308182806,18720.730157068094,2026-01-31,50.0,-28.57142857142857,-1.4572190277681012
394699,"Huntsville, TX",TX,465,2026-01-31,264322.90656484634,18.603550434233583,12841.284379308989,2026-01-31,48.0,-15.789473684210531,-0.13646251057744863
394700,"Huron, SD",SD,901,2026-01-31,183211.00578728085,19.76940984437563,6086.327195151134,2026-01-31,43.0,-43.42105263157895,0.05312325281738271
394701,"Hutchinson, KS",KS,527,2026-01-31,144698.53316379874,43.002768954820894,6402.594165778241,2026-01-31,50.0,-24.242424242424242,5.0665014508760216
394702,"Hutchinson, MN",MN,746,2026-01-31,283299.1373565365,38.476548847595836,14767.936379567891,2026-01-31,29.0,-72.11538461538461,1.362693188897196
394703,"Idaho Falls, ID",ID,279,2026-01-31,399402.0564028003,33.2589806096971,28994.680700328023,2026-01-31,45.0,-63.11475409836065,-4.662097611897703
394704,"Indiana, PA",PA,436,2026-01-31,155665.94291941042,24.106374941665543,5530.233758519009,2026-01-31,61.0,177.27272727272728,9.706742624712945
394705,"Indianapolis, IN",IN,34,2026-01-31,283407.97855748725,37.193441560145814,17328.43999915122,2026-01-31,42.0,-46.83544303797469,-0.8486361856706047
394706,"Indianola, MS",MS,851,2026-01-31,90957.40336111316,-17.49860422072095,1228.837572851555,2026-01-31,45.0,,0.7540932507178322
394707,"Iowa City, IA",IA,252,2026-01-31,287472.8993441393,29.219187049921835,10800.367690739555,2026-01-31,59.0,-3.2786885245901676,1.6319306693929363
394708,"Iron Mountain, MI",MI,818,2026-01-31,171591.23753176595,26.736235230903695,8204.077495542273,2026-01-31,19.0,-79.12087912087912,9.008177329421313
394709,"Ithaca, NY",NY,376,2026-01-31,335088.0869144188,39.99971567836551,15429.081774198134,2026-01-31,64.0,-26.436781609195403,4.2065706225362485
394710,"Jackson, MI",MI,272,2026-01-31,212207.20739436892,29.646940354929608,10984.168335870083,2026-01-31,41.0,-51.19047619047619,0.999186023482942
394711,"Jackson, MS",MS,98,2026-01-31,205125.68287688063,26.916793380214287,8884.810831912802,2026-01-31,39.0,-38.095238095238095,0.5034168171285641
394712,"Jackson, TN",TN,246,2026-01-31,196300.8111021233,36.60504546684415,11768.424502942762,2026-01-31,18.0,-86.56716417910448,-7.1229652158342756
394713,"Jackson, WY",WY,768,2026-01-31,1352900.4258021072,59.74564724187172,97531.70877013415,2026-01-31,33.0,-68.86792452830188,-1.5713262405687625
394714,"Jacksonville, FL",FL,40,2026-01-31,343576.5145628536,34.17881341257829,22114.417047121155,2026-01-31,43.0,-40.27777777777778,-1.4482382996669554
394715,"Jacksonville, IL",IL,719,2026-01-31,120567.04006588996,14.281214080947713,2081.621632754661,2026-01-31,46.0,64.28571428571428,14.276885629470458
394716,"Jacksonville, NC",NC,227,2026-01-31,284169.55873046274,49.87730896900584,16868.528226025184,2026-01-31,56.0,-26.315789473684216,-0.23283657599522153
394717,"Jacksonville, TX",TX,599,2026-01-31,220639.8883161516,25.747901983252476,14226.026637045128,2026-01-31,35.0,-47.76119402985075,-0.7765979821919342
394718,"Jamestown, ND",ND,892,2026-01-31,219065.12238090596,17.369631121264216,2686.3686652334923,2026-01-31,50.0,25.0,3.154224960336534
394719,"Jamestown, NY",NY,328,2026-01-31,164092.19228013474,45.68537409926237,9593.076694560406,2026-01-31,28.0,-54.0983606557377,5.917779327644398
